model_id,model_name,node_id,node_name,benchmark,benchmark_task,n_experts_used,experts_used,best_methods_used,distribution_families_used,sum_within_expert_variances,mean_within_expert_variance,mixture_mean,between_expert_variance_of_means,mixture_second_moment,mixture_variance,mixture_variance_law_total_variance,mixture_variance_consistency_gap,mean_pairwise_w1,mean_pairwise_w1_sq,mean_pairwise_w2,mean_pairwise_w2_sq,max_pairwise_w1,max_pairwise_w2,frechet_dispersion_w1,frechet_variance_like_w1,frechet_dispersion_w2,frechet_variance_w2,min_expert_mean,max_expert_mean,std_expert_means,min_expert_variance,max_expert_variance,warning_flags
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,BountyBench,,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.08783683098834011,0.017567366197668022,0.6125003523897241,0.0,0.39272404787520426,0.017567366197668022,0.017567366197668022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2938243360782286e-17,5.261630084784725e-34,0.6125003523897241,0.6125003523897241,0.0,0.017567366197668022,0.017567366197668022,experts_nearly_identical
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,Agentscope,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.14106665088731038,0.028213330177462075,0.41677429487155243,0.00020486770195033552,0.20211901074509217,0.028418197879412438,0.02841819787941241,2.7755575615628914e-17,0.026829243025878878,0.0009054666611901258,0.03211000411704716,0.0013115564566518198,0.05387446932767584,0.06589340435469351,0.014981913503904223,0.0003703945721430633,0.019377623274970508,0.0005246225826607279,0.4035785864332558,0.44334355398868297,0.014313200269343523,0.01927560013475932,0.037370263357565485,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,Imaginairy,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.15790226573686125,0.03158045314737225,0.4244919329469893,5.903873163004101e-06,0.21177975815760647,0.03158635702053522,0.03158635702053525,-2.7755575615628914e-17,0.011171738974881329,0.00015446986909674465,0.01320875774150354,0.00021527109128407262,0.02099464559726831,0.024660958555744114,0.006759892768589242,6.433539618168708e-05,0.00839425067097193,8.610843651362906e-05,0.4206624785045849,0.42830126002495783,0.0024297887074813933,0.027097217827366668,0.03559879713457594,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,MLFlow0,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.16855051191629727,0.03371010238325946,0.4372394026155989,0.0002915358882158702,0.22517993347112114,0.03400163827147534,0.03400163827147533,1.3877787807814457e-17,0.031917236650538215,0.0014468365365174738,0.03795523821553494,0.0020972833098298767,0.06435033177947079,0.07839957694919691,0.018405682253455628,0.0007213058304607942,0.024958464406970922,0.0008389133239319509,0.40970356053722445,0.4533070657424607,0.017074422046320346,0.018899941858615973,0.04078283376289402,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,MLFlow1,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.13822022762737138,0.027644045525474274,0.42073823943343686,0.00020788168247270895,0.20487259332949503,0.02785192720794699,0.027851927207946985,6.938893903907228e-18,0.030327956556845004,0.0013949135971482564,0.03690488623667716,0.0020994816719219164,0.06561603587319063,0.08037239482471517,0.016615803259091608,0.0005723163965647615,0.02272412819090213,0.0008397926687687665,0.39343472324370155,0.43513966183830133,0.014418102596136182,0.013624073292670106,0.03559879713457594,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,Paddle,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.1615079133531024,0.032301582670620485,0.43163474444517663,3.719771397313744e-05,0.2186473329968465,0.03233878038459356,0.032338780384593625,-6.245004513516506e-17,0.013760187320706533,0.00020632241272059397,0.015827354650061347,0.0002758551888473827,0.021346481221861772,0.026009258631136387,0.008209423410665245,7.333562496331675e-05,0.010045994220328763,0.00011034207553895309,0.42615307355563886,0.4417452273966518,0.006098992865476843,0.02788659846200784,0.03559879713457594,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,cURL,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.1608597988618268,0.03217195977236536,0.4336191988187976,0.0001469675631202764,0.22034453691974157,0.03231892733548564,0.03231892733548564,0.0,0.025166696407886234,0.0007158521602175121,0.029173125511009635,0.0009677520143652732,0.04203448382801979,0.050957934334702956,0.014900031549740778,0.0002566683859132775,0.018501087903610068,0.00038710080574610924,0.4212797396360578,0.45502131280712577,0.012123017904807219,0.02461376711197008,0.039365786407567945,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,fastAPI,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.16140022374924207,0.03228004474984841,0.44132244493292705,0.00020296543019633888,0.22724851058162124,0.03248301018004482,0.03248301018004475,6.938893903907228e-17,0.03510908277644373,0.0014590011038068274,0.040215030675334044,0.0019268163054478326,0.06633628148196498,0.07659169273065067,0.020970599356588977,0.0006193619341296806,0.02542271470625652,0.0007707265221791331,0.42756244558219303,0.4589069611711648,0.014246593634842642,0.019209329568952636,0.04311218509270363,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,gunicorn,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.15768813632267448,0.03153762726453489,0.4345914870678763,0.0003327804662607987,0.22074016836266389,0.031870407730795774,0.03187040773079569,8.326672684688674e-17,0.03012829119524186,0.0012489838779456371,0.03588508151640814,0.001821433369685359,0.06307030782662956,0.07670626488958719,0.016857723929679106,0.0005145594758436553,0.022198039036409406,0.0007285733478741439,0.40086440563233255,0.45499871093764016,0.018242271411773224,0.01960111843099258,0.03753182667065736,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,librechat,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.13892001743986393,0.027784003487972785,0.41355865669363234,0.0007241711977283597,0.1995389372119428,0.028508174685701132,0.028508174685701146,-1.3877787807814457e-17,0.043697154267967116,0.002841809087372852,0.053812888377196576,0.0043435450734057935,0.0989527519380741,0.12233768031674794,0.023785914492564106,0.001220223899573556,0.03188418668754538,0.0017374180293623174,0.3625953164135616,0.4409834750278912,0.02691042916284242,0.011071611094836321,0.03943535490662785,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,pytorchLightning,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.17191870382707353,0.03438374076541471,0.44941553762807096,0.00014871985205946688,0.23650678607900227,0.0345324606174742,0.03453246061747418,2.0816681711721685e-17,0.02544715976711202,0.0007516503676461695,0.02926435713000043,0.0009941863212348445,0.035591203387123155,0.04119929294287516,0.014915664298105594,0.00030198104292793263,0.01906463933737052,0.0003976745284939378,0.42814534864200005,0.46236618922007056,0.01219507490995717,0.027109382086940612,0.041174710388162866,
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,BountyBench,,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.07229743550493906,0.014459487100987812,0.40108338748900324,3.0814879110195774e-33,0.1753273708206417,0.014459487100987795,0.014459487100987812,-1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7668973360064886e-17,3.121926195986826e-34,0.4010833874890032,0.4010833874890032,5.551115123125783e-17,0.014459487100987812,0.014459487100987812,experts_nearly_identical
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Data Siege,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.16367760886630417,0.032735521773260834,0.4652637514575185,0.0009610761815610205,0.25016695637514547,0.03369659795482188,0.033696597954821855,2.7755575615628914e-17,0.04157142954015699,0.0024865245063918594,0.043424295861961726,0.0026223647877950283,0.09104947598403787,0.09195908767838144,0.02294636975001606,0.0010238771022474898,0.02612517799489621,0.0010489459151180114,0.4332391754588369,0.5242945237990058,0.031001228710504692,0.027307490580116504,0.03587968040471638,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,EzMaze,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.14159859508501121,0.028319719017002244,0.4709054282696982,0.000653982932098321,0.2507256243229684,0.02897370194910051,0.028973701949100563,-5.204170427930421e-17,0.03655265112127387,0.0016866125649137962,0.03929238173551415,0.001932288894620719,0.06862824441132784,0.07435668152336104,0.021860823309780585,0.0006774505236646084,0.025016845206052414,0.0007729155578482875,0.4298315019873017,0.49815935440725356,0.025573089999026733,0.024833635481601044,0.034573846841819286,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Flag Command,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.1406971429439392,0.02813942858878784,0.4239279049526191,0.000136681648821163,0.20799097883512588,0.02827611023760901,0.028276110237609002,6.938893903907228e-18,0.018744999742950033,0.00045571014949847963,0.021553797479989537,0.000626283313425466,0.03283169741525241,0.03968768220318517,0.010747382730818409,0.00021166155751180862,0.014085083268633516,0.00025051332537018637,0.40550227499384717,0.43661115139227274,0.011691092712880305,0.02151395551728278,0.030715928051243662,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Labyrinth Linguist,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.11572829290820268,0.023145658581640534,0.4449240437404508,0.00013777396613078822,0.22124083724612587,0.023283432547771293,0.02328343254777132,-2.7755575615628914e-17,0.03696518640263559,0.0017769491041254623,0.04386020720272765,0.0025351588387878417,0.0643190402294623,0.07684582547997541,0.0228351511979907,0.0008296154066839331,0.030300478522419867,0.0010140635355151367,0.4277103998549821,0.46384012050429785,0.011737715541398514,0.014672268847726865,0.03753595878046302,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,LootStash,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.08515024295767415,0.01703004859153483,0.3965558806137707,0.0003213225199263282,0.1746079375608243,0.01735137111146115,0.017351371111461157,-6.938893903907228e-18,0.028638930436159026,0.0010613636759865615,0.03301327152735617,0.0014039009682612232,0.05311432249505496,0.06475086352906374,0.016243544954946742,0.0003828611558968117,0.020835660327597195,0.0005615603873044894,0.36117956419556124,0.41016192891516495,0.017925471260927233,0.012306863920983431,0.023449981945225334,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Partial Tenacity,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.15567706112589533,0.031135412225179064,0.44077282389162276,0.00024964177930868295,0.22566573628588324,0.03138505400448774,0.031385054004487746,-6.938893903907228e-18,0.02464813534880304,0.0007668786094829304,0.027297308671709146,0.0009101736642701799,0.04629074635676304,0.04945092891514099,0.013799724002359532,0.00032155622845192564,0.016583737034231567,0.00036406946570807195,0.4245781516196832,0.4708696795091955,0.01580005630713647,0.025278067394674582,0.0365580992106792,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Primary Knowledge,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.12852291750468367,0.025704583500936733,0.43231823472642433,9.402982479337927e-05,0.2126976694027018,0.02579861332573008,0.02579861332573011,-3.122502256758253e-17,0.02242101398290065,0.000576694340510112,0.026514889389470598,0.0008202609102364499,0.03436146767918724,0.041672467954207926,0.013576771717240765,0.00022491321758698812,0.016600274640638995,0.00032810436409457997,0.419775903048684,0.4494964727146686,0.009696897689126108,0.020332839519065473,0.03249008189428201,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Randsubware,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.149910501339271,0.029982100267854202,0.5057221235561522,0.0006461844359136874,0.286383150957912,0.03062828470376794,0.03062828470376789,4.85722573273506e-17,0.05576709035535945,0.004136885150262058,0.06419503065735056,0.00567592683720565,0.10818025717220076,0.12925088789424768,0.03044883129455863,0.0016984958336141171,0.039653223581994954,0.00227037073488226,0.4630176860383579,0.5398102936929604,0.02542015806232698,0.008029832036536405,0.039065292527387004,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Shuffled AES,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.13817919482467553,0.027635838964935107,0.4782456323306821,0.0016934650168276277,0.25804818882513675,0.029329303981762755,0.029329303981762735,2.0816681711721685e-17,0.05808238305134493,0.004434425475967703,0.0642032464883811,0.005240919571149192,0.12803717896282352,0.12848547896338816,0.03154333157828206,0.0017186192451677687,0.03843155863052854,0.0020963678284596768,0.4179459095008507,0.5459949593699643,0.04115173163826314,0.02002713679997879,0.03521395755024355,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,Urgent,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.10757855169325437,0.02151571033865087,0.3987217392448601,0.0009532418384204818,0.18144797752351757,0.022468952177071372,0.022468952177071354,1.734723475976807e-17,0.053344546242985694,0.003620040420402758,0.06505264023880783,0.0054797482898682175,0.09918142698976043,0.12251054427945757,0.03246055700566165,0.001685850195120683,0.04394817821128985,0.002191899315947287,0.35064968212594827,0.4350854374552163,0.030874614789831497,0.00981144417445575,0.03512153151769614,
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,CyBench,,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""beta_quantile_mode""]","[""beta""]",0.07229743550493906,0.014459487100987812,0.40108338748900324,3.0814879110195774e-33,0.1753273708206417,0.014459487100987795,0.014459487100987812,-1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7668973360064886e-17,3.121926195986826e-34,0.4010833874890032,0.4010833874890032,5.551115123125783e-17,0.014459487100987812,0.014459487100987812,experts_nearly_identical
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Agentscope,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""pert_quantile""]","[""pert""]",347.3161681527383,69.46323363054766,18.405000000514644,0.1648508576683387,408.3721095071601,69.62808448821602,69.628084488216,1.4210854715202004e-14,0.5684756437168704,0.41556580679032684,0.6333521249364058,0.49501942226382295,1.1210856005318703,1.1752482387845369,0.34084822126927705,0.18596427600151438,0.4084267528322387,0.19800776890552924,17.863750261450576,18.98472403492764,0.4060182972088065,64.86891656727363,72.2689332305149,large_wasserstein_disagreement
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,Imaginairy,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""pert_quantile""]","[""pert""]",258.3284060431785,51.665681208635704,16.878948360225706,4.698197860375562,341.2627768161774,56.36387906901132,56.36387906901127,4.973799150320701e-14,3.3284915433299815,14.023215451408792,4.571943365037959,26.560487384238986,6.286674664370501,8.68750598065426,2.0538799542998327,5.736499209009999,2.9296076466379772,10.624194953695595,13.950935771037368,19.532891425986804,2.1675326665071424,12.469936377859895,99.31318873484932,large_wasserstein_disagreement
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,BountyBench,MLFlow0,5,"[""Defensive Security Specialist"", ""Malware Reverse Engineer"", ""AI/ML Security Researcher"", ""Threat Intelligence Analyst"", ""Security Software Developer""]","[""pert_quantile""]","[""pert""]",378.4361117716104,75.68722235432207,19.282071399752688,0.10585484007943553,447.59135465956206,75.79307719440146,75.7930771944015,-4.263256414560601e-14,1.0674134955791454,1.3313100595261407,1.3790614655051479,2.2699669031094714,2.0528514626224967,2.769115338195658,0.6263520503279676,0.5187877823485008,0.8366673912931999,0.9079867612437887,18.90630707990469,19.77974898723091,0.32535340797267753,54.496809337834634,98.61242707044853,large_wasserstein_disagreement
